0	8	63	2111
0	8	64	2112
0	8	67	2115
0	8	67	2115
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	70	2118
0	8	71	2119
0	8	71	2119
0	8	76	2124
0	8	75	2123
0	8	72	2120
0	8	76	2124
0	8	76	2124
0	8	78	2126
0	8	76	2124
0	8	79	2127
0	8	79	2127
0	8	83	2131
0	8	83	2131
0	8	81	2129
0	8	83	2131
0	8	86	2134
0	8	88	2136
0	8	88	2136
0	8	88	2136
0	8	89	2137
0	8	91	2139
0	8	96	2144
0	8	96	2144
0	8	92	2140
0	8	96	2144
0	8	96	2144
0	8	100	2148
0	8	102	2150
0	8	99	2147
0	8	102	2150
0	8	103	2151
0	8	107	2155
0	8	108	2156
0	8	105	2153
0	8	108	2156
0	8	110	2158
0	8	113	2161
0	8	113	2161
0	8	112	2160
0	8	115	2163
0	8	115	2163
0	8	120	2168
0	8	120	2168
0	8	119	2167
0	8	120	2168
0	8	121	2169
0	8	126	2174
0	8	126	2174
0	8	124	2172
0	8	127	2175
0	8	127	2175
0	8	131	2179
0	8	131	2179
0	8	128	2176
0	8	132	2180
0	8	134	2182
0	8	136	2184
0	8	135	2183
0	8	135	2183
0	8	136	2184
0	8	137	2185
0	8	140	2188
0	8	140	2188
0	8	139	2187
0	8	140	2188
0	8	142	2190
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	147	2195
0	8	147	2195
0	8	144	2192
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	150	2198
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	145	2193
0	8	148	2196
0	8	148	2196
0	8	147	2195
0	8	147	2195
0	8	148	2196
0	8	147	2195
0	8	150	2198
0	8	148	2196
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	145	2193
0	8	144	2192
0	8	144	2192
0	8	145	2193
0	8	147	2195
0	8	144	2192
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	142	2190
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	142	2190
0	8	139	2187
0	8	135	2183
0	8	136	2184
0	8	135	2183
0	8	135	2183
0	8	135	2183
0	8	131	2179
0	8	132	2180
0	8	131	2179
0	8	129	2177
0	8	127	2175
0	8	127	2175
0	8	127	2175
0	8	126	2174
0	8	127	2175
0	8	121	2169
0	8	123	2171
0	8	120	2168
0	8	120	2168
0	8	118	2166
0	8	118	2166
0	8	116	2164
0	8	115	2163
0	8	112	2160
0	8	112	2160
0	8	112	2160
0	8	112	2160
0	8	108	2156
0	8	105	2153
0	8	108	2156
0	8	104	2152
0	8	103	2151
0	8	102	2150
0	8	102	2150
0	8	99	2147
0	8	102	2150
0	8	97	2145
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	92	2140
0	8	89	2137
0	8	89	2137
0	8	88	2136
0	8	89	2137
0	8	88	2136
0	8	83	2131
0	8	86	2134
0	8	83	2131
0	8	81	2129
0	8	79	2127
0	8	79	2127
0	8	78	2126
0	8	78	2126
0	8	75	2123
0	8	73	2121
0	8	72	2120
0	8	75	2123
0	8	72	2120
0	8	71	2119
0	8	67	2115
0	8	70	2118
0	8	70	2118
0	8	70	2118
0	8	70	2118
0	8	67	2115
0	8	64	2112
0	8	64	2112
0	8	64	2112
0	8	67	2115
0	8	65	2113
0	8	143	2191
0	8	143	2191
0	8	144	2192
0	8	144	2192
0	8	145	2193
0	8	143	2191
0	8	144	2192
0	8	144	2192
0	8	144	2192
0	8	144	2192
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	150	2198
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	150	2198
0	8	147	2195
0	8	143	2191
0	8	145	2193
0	8	144	2192
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	144	2192
0	8	143	2191
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	137	2185
0	8	139	2187
0	8	138	2186
0	8	136	2184
0	8	137	2185
0	8	134	2182
0	8	135	2183
0	8	134	2182
0	8	131	2179
0	8	129	2177
0	8	131	2179
0	8	129	2177
0	8	127	2175
0	8	127	2175
0	8	124	2172
0	8	123	2171
0	8	124	2172
0	8	123	2171
0	8	123	2171
0	8	120	2168
0	8	116	2164
0	8	118	2166
0	8	116	2164
0	8	118	2166
0	8	113	2161
0	8	112	2160
0	8	112	2160
0	8	110	2158
0	8	111	2159
0	8	108	2156
0	8	104	2152
0	8	104	2152
0	8	103	2151
0	8	103	2151
0	8	102	2150
0	8	97	2145
0	8	99	2147
0	8	96	2144
0	8	97	2145
0	8	96	2144
0	8	91	2139
0	8	91	2139
0	8	92	2140
0	8	96	2144
0	8	92	2140
0	8	88	2136
0	8	88	2136
0	8	86	2134
0	8	88	2136
0	8	83	2131
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	78	2126
0	8	76	2124
0	8	76	2124
0	8	75	2123
0	8	76	2124
0	8	72	2120
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	67	2115
0	8	67	2115
0	8	67	2115
0	8	67	2115
0	8	67	2115
0	8	64	2112
0	8	64	2112
0	8	63	2111
0	8	65	2113
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	64	2112
0	8	63	2111
0	8	60	2108
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	60	2108
0	8	63	2111
0	8	63	2111
0	8	64	2112
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	65	2113
0	8	64	2112
0	8	63	2111
0	8	64	2112
0	8	65	2113
0	8	65	2113
0	8	64	2112
0	8	67	2115
0	8	67	2115
0	8	71	2119
0	8	70	2118
0	8	67	2115
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	72	2120
0	8	76	2124
0	8	79	2127
0	8	78	2126
0	8	78	2126
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	83	2131
0	8	81	2129
0	8	86	2134
0	8	86	2134
0	8	86	2134
0	8	86	2134
0	8	88	2136
0	8	91	2139
0	8	92	2140
0	8	89	2137
0	8	96	2144
0	8	96	2144
0	8	99	2147
0	8	96	2144
0	8	96	2144
0	8	99	2147
0	8	99	2147
0	8	102	2150
0	8	102	2150
0	8	104	2152
0	8	105	2153
0	8	110	2158
0	8	108	2156
0	8	108	2156
0	8	112	2160
0	8	112	2160
0	8	113	2161
0	8	115	2163
0	8	115	2163
0	8	118	2166
0	8	119	2167
0	8	119	2167
0	8	119	2167
0	8	121	2169
0	8	123	2171
0	8	124	2172
0	8	124	2172
0	8	126	2174
0	8	127	2175
0	8	129	2177
0	8	129	2177
0	8	128	2176
0	8	131	2179
0	8	131	2179
0	8	132	2180
0	8	135	2183
0	8	134	2182
0	8	135	2183
0	8	136	2184
0	8	136	2184
0	8	136	2184
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	142	2190
0	8	143	2191
0	8	144	2192
0	8	143	2191
0	8	142	2190
0	8	144	2192
0	8	144	2192
0	8	145	2193
0	8	143	2191
0	8	145	2193
0	8	147	2195
0	8	150	2198
0	8	150	2198
0	8	147	2195
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	151	2199
0	8	150	2198
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	150	2198
0	8	147	2195
0	8	144	2192
0	8	147	2195
0	8	147	2195
0	8	148	2196
0	8	147	2195
0	8	143	2191
0	8	144	2192
0	8	143	2191
0	8	147	2195
0	8	143	2191
0	8	140	2188
0	8	142	2190
0	8	142	2190
0	8	143	2191
0	8	142	2190
0	8	139	2187
0	8	139	2187
0	8	137	2185
0	8	140	2188
0	8	136	2184
0	8	134	2182
0	8	134	2182
0	8	134	2182
0	8	135	2183
0	8	131	2179
0	8	128	2176
0	8	129	2177
0	8	127	2175
0	8	128	2176
0	8	127	2175
0	8	124	2172
0	8	124	2172
0	8	123	2171
0	8	123	2171
0	8	121	2169
0	8	120	2168
0	8	115	2163
0	8	115	2163
0	8	115	2163
0	8	115	2163
0	8	112	2160
0	8	110	2158
0	8	110	2158
0	8	108	2156
0	8	110	2158
0	8	108	2156
0	8	103	2151
0	8	103	2151
0	8	102	2150
0	8	103	2151
0	8	99	2147
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	92	2140
0	8	92	2140
0	8	92	2140
0	8	92	2140
0	8	88	2136
0	8	86	2134
0	8	88	2136
0	8	86	2134
0	8	88	2136
0	8	83	2131
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	76	2124
0	8	71	2119
0	8	71	2119
0	8	70	2118
0	8	70	2118
0	8	67	2115
0	8	71	2119
0	8	67	2115
0	8	65	2113
0	8	67	2115
0	8	65	2113
0	8	67	2115
0	8	65	2113
0	8	63	2111
0	8	64	2112
0	8	63	2111
0	8	65	2113
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	103	2151
0	8	104	2152
0	8	108	2156
0	8	108	2156
0	8	108	2156
0	8	108	2156
0	8	112	2160
0	8	113	2161
0	8	112	2160
0	8	113	2161
0	8	123	2171
0	8	124	2172
0	8	124	2172
0	8	125	2173
0	8	125	2173
0	8	127	2175
0	8	128	2176
0	8	131	2179
0	8	129	2177
0	8	129	2177
0	8	131	2179
0	8	134	2182
0	8	134	2182
0	8	134	2182
0	8	135	2183
0	8	136	2184
0	8	137	2185
0	8	140	2188
0	8	137	2185
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	144	2192
0	8	145	2193
0	8	148	2196
0	8	147	2195
0	8	144	2192
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	150	2198
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	148	2196
0	8	147	2195
0	8	147	2195
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	148	2196
0	8	144	2192
0	8	145	2193
0	8	145	2193
0	8	144	2192
0	8	143	2191
0	8	144	2192
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	140	2188
0	8	142	2190
0	8	140	2188
0	8	140	2188
0	8	139	2187
0	8	140	2188
0	8	139	2187
0	8	136	2184
0	8	135	2183
0	8	135	2183
0	8	135	2183
0	8	135	2183
0	8	132	2180
0	8	128	2176
0	8	128	2176
0	8	131	2179
0	8	131	2179
0	8	131	2179
0	8	127	2175
0	8	127	2175
0	8	127	2175
0	8	126	2174
0	8	121	2169
0	8	120	2168
0	8	120	2168
0	8	119	2167
0	8	118	2166
0	8	115	2163
0	8	115	2163
0	8	115	2163
0	8	112	2160
0	8	112	2160
0	8	108	2156
0	8	108	2156
0	8	108	2156
0	8	105	2153
0	8	103	2151
0	8	103	2151
0	8	103	2151
0	8	102	2150
0	8	102	2150
0	8	96	2144
0	8	97	2145
0	8	96	2144
0	8	96	2144
0	8	92	2140
0	8	92	2140
0	8	92	2140
0	8	89	2137
0	8	88	2136
0	8	88	2136
0	8	88	2136
0	8	86	2134
0	8	86	2134
0	8	81	2129
0	8	83	2131
0	8	80	2128
0	8	79	2127
0	8	78	2126
0	8	79	2127
0	8	78	2126
0	8	76	2124
0	8	73	2121
0	8	76	2124
0	8	73	2121
0	8	71	2119
0	8	73	2121
0	8	71	2119
0	8	65	2113
0	8	67	2115
0	8	65	2113
0	8	67	2115
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	60	2108
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	65	2113
0	8	64	2112
0	8	65	2113
0	8	65	2113
0	8	65	2113
0	8	64	2112
0	8	67	2115
0	8	71	2119
0	8	70	2118
0	8	70	2118
0	8	70	2118
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	72	2120
0	8	73	2121
0	8	76	2124
0	8	76	2124
0	8	78	2126
0	8	78	2126
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	81	2129
0	8	81	2129
0	8	84	2132
0	8	88	2136
0	8	88	2136
0	8	88	2136
0	8	89	2137
0	8	92	2140
0	8	92	2140
0	8	92	2140
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	99	2147
0	8	99	2147
0	8	102	2150
0	8	103	2151
0	8	103	2151
0	8	104	2152
0	8	105	2153
0	8	108	2156
0	8	108	2156
0	8	110	2158
0	8	112	2160
0	8	112	2160
0	8	113	2161
0	8	115	2163
0	8	115	2163
0	8	118	2166
0	8	119	2167
0	8	120	2168
0	8	120	2168
0	8	121	2169
0	8	123	2171
0	8	124	2172
0	8	124	2172
0	8	126	2174
0	8	127	2175
0	8	127	2175
0	8	128	2176
0	8	129	2177
0	8	128	2176
0	8	131	2179
0	8	135	2183
0	8	135	2183
0	8	136	2184
0	8	136	2184
0	8	136	2184
0	8	137	2185
0	8	139	2187
0	8	139	2187
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	142	2190
0	8	142	2190
0	8	142	2190
0	8	143	2191
0	8	142	2190
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	144	2192
0	8	144	2192
0	8	144	2192
0	8	145	2193
0	8	144	2192
0	8	144	2192
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	145	2193
0	8	145	2193
0	8	144	2192
0	8	144	2192
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	142	2190
0	8	142	2190
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	139	2187
0	8	139	2187
0	8	136	2184
0	8	136	2184
0	8	135	2183
0	8	135	2183
0	8	135	2183
0	8	134	2182
0	8	131	2179
0	8	131	2179
0	8	131	2179
0	8	129	2177
0	8	128	2176
0	8	128	2176
0	8	127	2175
0	8	127	2175
0	8	125	2173
0	8	124	2172
0	8	124	2172
0	8	123	2171
0	8	120	2168
0	8	120	2168
0	8	119	2167
0	8	118	2166
0	8	118	2166
0	8	115	2163
0	8	115	2163
0	8	112	2160
0	8	112	2160
0	8	112	2160
0	8	111	2159
0	8	108	2156
0	8	108	2156
0	8	105	2153
0	8	104	2152
0	8	104	2152
0	8	103	2151
0	8	102	2150
0	8	100	2148
0	8	99	2147
0	8	97	2145
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	92	2140
0	8	92	2140
0	8	89	2137
0	8	67	2115
0	8	65	2113
0	8	67	2115
0	8	65	2113
0	8	63	2111
0	8	64	2112
0	8	64	2112
0	8	65	2113
0	8	64	2112
0	8	63	2111
0	8	64	2112
0	8	64	2112
0	8	64	2112
0	8	65	2113
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	65	2113
0	8	64	2112
0	8	64	2112
0	8	63	2111
0	8	64	2112
0	8	64	2112
0	8	67	2115
0	8	67	2115
0	8	67	2115
0	8	65	2113
0	8	67	2115
0	8	67	2115
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	72	2120
0	8	76	2124
0	8	73	2121
0	8	76	2124
0	8	76	2124
0	8	78	2126
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	83	2131
0	8	80	2128
0	8	83	2131
0	8	84	2132
0	8	88	2136
0	8	88	2136
0	8	88	2136
0	8	88	2136
0	8	91	2139
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	99	2147
0	8	102	2150
0	8	103	2151
0	8	103	2151
0	8	104	2152
0	8	103	2151
0	8	107	2155
0	8	108	2156
0	8	112	2160
0	8	111	2159
0	8	112	2160
0	8	112	2160
0	8	115	2163
0	8	115	2163
0	8	119	2167
0	8	120	2168
0	8	120	2168
0	8	120	2168
0	8	123	2171
0	8	124	2172
0	8	124	2172
0	8	124	2172
0	8	127	2175
0	8	127	2175
0	8	131	2179
0	8	129	2177
0	8	129	2177
0	8	132	2180
0	8	134	2182
0	8	135	2183
0	8	135	2183
0	8	135	2183
0	8	136	2184
0	8	140	2188
0	8	140	2188
0	8	139	2187
0	8	140	2188
0	8	142	2190
0	8	142	2190
0	8	142	2190
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	147	2195
0	8	143	2191
0	8	145	2193
0	8	147	2195
0	8	145	2193
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	148	2196
0	8	151	2199
0	8	147	2195
0	8	150	2198
0	8	150	2198
0	8	148	2196
0	8	147	2195
0	8	150	2198
0	8	150	2198
0	8	148	2196
0	8	147	2195
0	8	148	2196
0	8	148	2196
0	8	147	2195
0	8	151	2199
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	143	2191
0	8	145	2193
0	8	145	2193
0	8	144	2192
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	144	2192
0	8	143	2191
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	137	2185
0	8	137	2185
0	8	136	2184
0	8	137	2185
0	8	135	2183
0	8	131	2179
0	8	134	2182
0	8	131	2179
0	8	131	2179
0	8	127	2175
0	8	128	2176
0	8	127	2175
0	8	127	2175
0	8	127	2175
0	8	123	2171
0	8	123	2171
0	8	121	2169
0	8	120	2168
0	8	120	2168
0	8	118	2166
0	8	118	2166
0	8	115	2163
0	8	115	2163
0	8	112	2160
0	8	112	2160
0	8	112	2160
0	8	110	2158
0	8	108	2156
0	8	108	2156
0	8	107	2155
0	8	107	2155
0	8	103	2151
0	8	99	2147
0	8	102	2150
0	8	99	2147
0	8	97	2145
0	8	99	2147
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	92	2140
0	8	89	2137
0	8	91	2139
0	8	88	2136
0	8	88	2136
0	8	88	2136
0	8	83	2131
0	8	86	2134
0	8	83	2131
0	8	79	2127
0	8	79	2127
0	8	81	2129
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	76	2124
0	8	76	2124
0	8	76	2124
0	8	72	2120
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	67	2115
0	8	67	2115
0	8	67	2115
0	8	71	2119
0	8	67	2115
0	8	64	2112
0	8	65	2113
0	8	65	2113
0	8	64	2112
0	8	65	2113
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	60	2108
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	64	2112
0	8	64	2112
0	8	64	2112
0	8	67	2115
0	8	65	2113
0	8	67	2115
0	8	67	2115
0	8	67	2115
0	8	67	2115
0	8	70	2118
0	8	73	2121
0	8	76	2124
0	8	76	2124
0	8	79	2127
0	8	78	2126
0	8	78	2126
0	8	79	2127
0	8	79	2127
0	8	80	2128
0	8	79	2127
0	8	83	2131
0	8	86	2134
0	8	87	2135
0	8	88	2136
0	8	88	2136
0	8	88	2136
0	8	91	2139
0	8	92	2140
0	8	92	2140
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	99	2147
0	8	100	2148
0	8	103	2151
0	8	103	2151
0	8	104	2152
0	8	104	2152
0	8	108	2156
0	8	108	2156
0	8	110	2158
0	8	108	2156
0	8	112	2160
0	8	112	2160
0	8	113	2161
0	8	113	2161
0	8	116	2164
0	8	118	2166
0	8	121	2169
0	8	120	2168
0	8	120	2168
0	8	123	2171
0	8	124	2172
0	8	124	2172
0	8	124	2172
0	8	127	2175
0	8	127	2175
0	8	128	2176
0	8	131	2179
0	8	129	2177
0	8	132	2180
0	8	134	2182
0	8	134	2182
0	8	134	2182
0	8	135	2183
0	8	135	2183
0	8	136	2184
0	8	140	2188
0	8	136	2184
0	8	140	2188
0	8	140	2188
0	8	142	2190
0	8	140	2188
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	145	2193
0	8	143	2191
0	8	144	2192
0	8	145	2193
0	8	145	2193
0	8	144	2192
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	143	2191
0	8	142	2190
0	8	142	2190
0	8	136	2184
0	8	139	2187
0	8	136	2184
0	8	136	2184
0	8	135	2183
0	8	135	2183
0	8	135	2183
0	8	134	2182
0	8	135	2183
0	8	131	2179
0	8	131	2179
0	8	129	2177
0	8	127	2175
0	8	127	2175
0	8	127	2175
0	8	127	2175
0	8	124	2172
0	8	124	2172
0	8	120	2168
0	8	121	2169
0	8	120	2168
0	8	119	2167
0	8	115	2163
0	8	116	2164
0	8	115	2163
0	8	115	2163
0	8	112	2160
0	8	112	2160
0	8	112	2160
0	8	110	2158
0	8	110	2158
0	8	104	2152
0	8	104	2152
0	8	103	2151
0	8	103	2151
0	8	100	2148
0	8	100	2148
0	8	99	2147
0	8	97	2145
0	8	97	2145
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	92	2140
0	8	88	2136
0	8	89	2137
0	8	88	2136
0	8	88	2136
0	8	86	2134
0	8	86	2134
0	8	83	2131
0	8	83	2131
0	8	83	2131
0	8	79	2127
0	8	79	2127
0	8	79	2127
0	8	78	2126
0	8	76	2124
0	8	76	2124
0	8	76	2124
0	8	73	2121
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	71	2119
0	8	67	2115
0	8	70	2118
0	8	67	2115
0	8	70	2118
0	8	67	2115
0	8	64	2112
0	8	65	2113
0	8	64	2112
0	8	67	2115
0	8	65	2113
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	64	2112
0	8	63	2111
0	8	60	2108
0	8	63	2111
0	8	62	2110
0	8	64	2112
0	8	63	2111
0	8	60	2108
0	8	62	2110
0	8	62	2110
0	8	64	2112
0	8	63	2111
0	8	62	2110
0	8	63	2111
0	8	63	2111
0	8	65	2113
0	8	63	2111
0	8	63	2111
0	8	63	2111
0	8	64	2112
0	8	67	2115
0	8	67	2115
0	8	64	2112
0	8	67	2115
0	8	67	2115
0	8	71	2119
0	8	71	2119
0	8	67	2115
0	8	71	2119
0	8	71	2119
0	8	75	2123
0	8	72	2120
0	8	71	2119
0	8	76	2124
0	8	76	2124
0	8	79	2127
0	8	79	2127
0	8	78	2126
0	8	79	2127
0	8	79	2127
0	8	83	2131
0	8	83	2131
0	8	81	2129
0	8	86	2134
0	8	87	2135
0	8	88	2136
0	8	88	2136
0	8	88	2136
0	8	92	2140
0	8	92	2140
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	97	2145
0	8	102	2150
0	8	102	2150
0	8	99	2147
0	8	103	2151
0	8	104	2152
0	8	108	2156
0	8	108	2156
0	8	107	2155
0	8	110	2158
0	8	112	2160
0	8	115	2163
0	8	115	2163
0	8	113	2161
0	8	116	2164
0	8	118	2166
0	8	120	2168
0	8	120	2168
0	8	127	2175
0	8	127	2175
0	8	128	2176
0	8	127	2175
0	8	127	2175
0	8	129	2177
0	8	131	2179
0	8	131	2179
0	8	131	2179
0	8	135	2183
0	8	135	2183
0	8	139	2187
0	8	136	2184
0	8	135	2183
0	8	139	2187
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	142	2190
0	8	144	2192
0	8	143	2191
0	8	142	2190
0	8	143	2191
0	8	144	2192
0	8	144	2192
0	8	143	2191
0	8	145	2193
0	8	147	2195
0	8	148	2196
0	8	147	2195
0	8	144	2192
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	150	2198
0	8	145	2193
0	8	147	2195
0	8	147	2195
0	8	147	2195
0	8	144	2192
0	8	145	2193
0	8	145	2193
0	8	145	2193
0	8	147	2195
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	143	2191
0	8	142	2190
0	8	143	2191
0	8	142	2190
0	8	142	2190
0	8	139	2187
0	8	140	2188
0	8	140	2188
0	8	140	2188
0	8	137	2185
0	8	135	2183
0	8	135	2183
0	8	135	2183
0	8	135	2183
0	8	131	2179
0	8	131	2179
0	8	131	2179
0	8	132	2180
0	8	128	2176
0	8	127	2175
0	8	127	2175
0	8	126	2174
0	8	124	2172
0	8	123	2171
0	8	123	2171
0	8	120	2168
0	8	123	2171
0	8	120	2168
0	8	119	2167
0	8	119	2167
0	8	116	2164
0	8	115	2163
0	8	115	2163
0	8	110	2158
0	8	112	2160
0	8	108	2156
0	8	107	2155
0	8	104	2152
0	8	99	2147
0	8	99	2147
0	8	99	2147
0	8	97	2145
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	96	2144
0	8	89	2137
